State,Facility ID,Gross Load (MWh),SO2 Mass (short tons),CO2 Mass (short tons),NOx Mass (short tons),Heat Input (mmBtu),Technology,Technology_alt,Operating Year,Age,Total Capital Cost (2024$/kW),Total Nameplate Capacity (MW),Fuel Category,Energy Source,Latitude,Longitude,wind_cf,pvout,Wind Size (MW),Solar Size (MW),NGCC Size (MW),Wind Capital Cost ($),Solar Capital Cost ($),NGCC Capital Cost ($),Existing Capital Cost ($),Remaining Capital Cost ($),Fixed O&M - Wind ($/year),Fixed O&M - Solar ($/year),Fixed O&M - NGCC ($/year),Variable O&M - Wind ($/year),Variable O&M - Solar ($/year),Variable O&M - NGCC ($/year),Fixed O&M - Existing ($/year),Variable O&M - Existing ($/year),Fuel costs ($/MWh),NGCC Fuel Cost ($/year),Existing Fuel Cost ($/year),Annualized Capital - Wind ($),Annualized Capital - Solar ($),Annualized Capital - NGCC ($),Annualized Capital - Existing ($),Old Emissions (tonnes CO2),New Emissions (tonnes CO2),Delta Emissions (tonnes CO2),Net Capital Cost - Wind ($/year),Net Fixed O&M - Wind ($/year),Net Variable O&M - Wind ($/year),Net Fuel Cost - Wind ($/year),Net Capital Cost - Solar ($/year),Net Fixed O&M - Solar ($/year),Net Variable O&M - Solar ($/year),Net Fuel Cost - Solar ($/year),Net Capital Cost - NGCC ($/year),Net Fixed O&M - NGCC ($/year),Net Variable O&M - NGCC ($/year),Net Fuel Cost - NGCC ($/year),Total Cost - Wind ($/year),Total Cost - Solar ($/year),Total Cost - NGCC ($/year),MACC - Wind ($/tonne CO2),MACC - Solar ($/tonne CO2),MACC - NGCC ($/tonne CO2)
FL,688,1498948.6,7.004,680589.296,85.135,11449612.372,Natural Gas Fired Combined Cycle,Combined cycle,1977.0,47.0,12060.428487659154,673.1,Gas,NG,30.4522,-84.4,0.13422348,1576.419,1274.8355588906882,950.8567531855291,342.2257077625571,3646029698.427368,2348265274.4873505,402457432.3287671,8117874415.043376,0.0,37786125.96552,16316701.88466368,4698758.967579909,0.0,0.0,3147792.0600000005,0.0,0.0,0.0,33419059.037,0.0,264880088.85113338,170598916.08138293,29238094.379764266,0.0,617420.1963149712,505200.68961362,112219.5067013512,264880088.85113338,37786125.96552,0.0,0.0,170598916.08138293,16316701.88466368,0.0,0.0,29238094.379764266,4698758.967579909,3147792.0600000005,33419059.037,302666214.8166534,186915617.9660466,70503704.44434418,490.2110695812921,302.7364817050677,628.2660342820351
FL,689,912036.0,3.293,650099.648,150.106,10939507.482,Natural Gas Fired Combined Cycle,Combined cycle,2000.0,24.0,1732.3809718252346,270.1,Gas,NG,30.162304,-84.200673,0.1405541,1606.004,740.7375484214834,567.8914771800917,208.22739726027396,2118509388.4854426,1386748870.853943,244875419.17808217,467916100.4899959,663747931.4773585,21955460.935212772,9745017.748410374,2858962.1643835614,0.0,0.0,1915275.6,0.0,0.0,0.0,20333842.62,0.0,153907401.05491295,100745795.97759102,17789932.6539567,48220564.72560053,589760.4541409856,307389.6037212,282370.8504197856,105686836.32931241,21955460.935212772,0.0,0.0,52525231.25199049,9745017.748410374,0.0,0.0,-30430632.071643833,2858962.1643835614,1915275.6,20333842.62,127642297.26452519,62270249.00040086,-5322551.68726027,216.4307497532067,105.58566374393561,-18.84950829502237
GA,703,11170637.5,7142.565,11173923.435,5684.126,108907641.603,Conventional Steam Coal,Coal,1974.0,50.0,13174.352665495022,3498.6,Coal,BIT,34.1256,-84.9222,0.24718238,1521.632,5158.890945583118,7341.221667442559,2550.3738584474886,14754428104.367718,14561163874.991161,2999239657.5342464,46091790235.50088,0.0,152909527.62708363,125975363.81331432,35016633.07648402,0.0,0.0,23458338.75,0.0,0.0,0.0,249049363.0625,0.0,1071893141.4404753,1057852705.5463057,217891496.41764498,0.0,10136812.379203444,3764914.79989625,6371897.579307195,1071893141.4404753,152909527.62708363,0.0,0.0,1057852705.5463057,125975363.81331432,0.0,0.0,217891496.41764498,35016633.07648402,23458338.75,249049363.0625,1224802669.067559,1183828069.35962,525415831.306629,120.82720121962093,116.78504297744986,82.45829829608726
GA,710,18066522.5,36.365,7122407.867,472.817,119848536.431,Natural Gas Fired Combined Cycle,Combined cycle,2011.0,13.0,12104.22029168756,2848.4000000000005,Gas,NG,33.8239,-84.4758,0.12969139,1539.529,15902.277301052778,11735.096825819457,4124.776826484018,45480513081.01095,29109955507.18879,4850737547.945205,34477661078.84285,92840507469.99971,471343499.2032044,201374261.5310619,56633185.82762557,0.0,0.0,37939697.25,0.0,0.0,0.0,402793119.1375,0.0,3304109769.344299,2114806581.1209707,352400802.7821198,6744761809.879076,6461339.444102034,6089081.12387575,372258.32022628374,-3440652040.534777,471343499.2032044,0.0,0.0,-4629955228.758105,201374261.5310619,0.0,0.0,-6392361007.096956,56633185.82762557,37939697.25,402793119.1375,-2969308541.3315725,-4428580967.227043,-5894995004.881831,-459.54999996819276,-685.3967363174968,-15835.764265251224
GA,728,2380876.82,7.265,1439009.569,965.684,24214103.495,Natural Gas Steam Turbine,Oil/Gas steam,1974.0,50.0,4162.652606912713,807.4,Gas,NG,33.4622,-84.8986,0.14346054,1545.738,1894.5250443263546,1540.284810777113,543.5791826484018,5418341626.773375,3673960489.7819414,639249118.7945205,3360925714.8213243,0.0,56153722.313833155,26431287.352935262,7463342.177762557,0.0,0.0,4999841.322,0.0,0.0,0.0,53081648.7019,0.0,393636621.2662973,266909230.44009876,46440752.65139379,0.0,1305447.464150394,802442.866519294,503004.5976311001,393636621.2662973,56153722.313833155,0.0,0.0,266909230.44009876,26431287.352935262,0.0,0.0,46440752.65139379,7463342.177762557,4999841.322,53081648.7019,449790343.58013046,293340517.793034,111985584.85305634,344.548789539272,224.7049581454775,222.63332259874443
OK,762,31855.07,0.088,17313.617,11.856,291345.325,,,,,,,,,36.71979,-97.085758,0.38146773,1614.405,9.532716206434108,19.731770789808493,7.272847031963471,27263568.350401547,35835533.852945484,8552868.109589042,,0.0,282549.70835870696,338597.1867531137,99856.18974885845,0.0,0.0,66895.647,,0.0,0.0,710208.78565,0.0,1980668.5639911743,2603412.527081227,621356.5582795817,0.0,15706.648444059898,10736.327671069,4970.320772990897,1980668.5639911743,,0.0,0.0,2603412.527081227,,0.0,0.0,621356.5582795817,,66895.647,710208.78565,,,,,,
IL,874,0.0,0.0,577.121,0.052,9748.448,,,,,,,,,41.4931,-88.1153,0.33369902,1404.386,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523.5553412487,0.0,523.5553412487,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,,,,
IL,876,2483029.86,1114.284,2598742.167,394.403,24778315.316,Conventional Steam Coal,Coal,1967.0,57.0,6587.176332747511,1319.0,Coal,SUB,39.590556,-89.496389,0.4089082,1449.312,693.1896012232264,1713.2472786555852,566.9017945205479,1982522259.4984274,3008992535.6253858,666676510.3561645,8688485582.893967,0.0,20546139.78025643,29399323.30172984,7783561.638767124,0.0,0.0,5214362.706,0.0,0.0,0.0,55359150.7287,0.0,144028084.15734965,218600032.39486137,48433322.793358535,0.0,2357539.133147245,836872.1900158618,1520666.943131383,144028084.15734965,20546139.78025643,0.0,0.0,218600032.39486137,29399323.30172984,0.0,0.0,48433322.793358535,7783561.638767124,5214362.706,55359150.7287,164574223.93760607,247999355.6965912,116790397.86682566,69.80763187498158,105.19416293443214,76.80208897441335
IL,879,1570316.28,902.766,1859395.038,714.015,17728797.412,Conventional Steam Coal,Coal,1972.0,52.0,6587.176332747511,1785.6,Coal,SUB,40.5408,-89.6786,0.36412358,1437.259,492.3049585276933,1092.577081599786,358.519698630137,1407992181.3892028,1957187992.5545924,421619165.58904105,11762062059.753954,0.0,14591918.97076083,18748622.720252328,4922475.462191781,0.0,0.0,3297664.188,0.0,0.0,0.0,35010201.4626,0.0,102289099.3644227,142187577.24048176,30630173.443385802,0.0,1686814.7297295185,529254.2169674761,1157560.5127620425,102289099.3644227,14591918.97076083,0.0,0.0,142187577.24048176,18748622.720252328,0.0,0.0,30630173.443385802,4922475.462191781,3297664.188,35010201.4626,116881018.33518353,160936199.9607341,73860514.55617759,69.29096377639853,95.40834397772913,63.80704398765281
IL,889,6492060.92,2413.561,6644539.025,2079.141,63353731.803,Conventional Steam Coal,Coal,1973.0,51.0,6587.176332747511,1259.6,Coal,SUB,38.205,-89.8544,0.39211074,1477.436,1890.0345168540603,4394.140095082638,1482.2056894977168,5405498718.202612,7802921159.522453,1743073890.849315,8297207308.728764,0.0,56020623.07955435,75403444.03161807,20350684.11680365,0.0,0.0,13633327.932,0.0,0.0,0.0,144740498.2114,0.0,392703597.9382652,566873728.6819632,126632420.81692408,0.0,6027824.142032918,2188062.788675764,3839761.3533571535,392703597.9382652,56020623.07955435,0.0,0.0,566873728.6819632,75403444.03161807,0.0,0.0,126632420.81692408,20350684.11680365,13633327.932,144740498.2114,448724221.0178195,642277172.7135813,305356931.07712775,74.44215531916376,106.55207543877843,79.5249764181699
IL,913,14372.54,0.045,8782.41,3.699,147779.306,Natural Gas Fired Combustion Turbine,Combustion turbine,2005.0,19.0,2517.851949355761,586.0,Gas,NG,38.6642,-90.1764,0.31570065,1484.376,5.197014863287523,9.682546893061255,3.2814018264840183,14863462.509002313,17980453.226977788,3858928.5479452056,1475461242.322476,2800865949.1805525,154039.52054784217,166152.50468493113,45053.647077625574,0.0,0.0,30182.334000000003,0.0,0.0,0.0,320435.77930000005,0.0,1079814.3722521442,1306260.355037643,280346.95852608763,203479862.437505,7967.267981126999,4844.073452218,3123.194528908999,-202400048.06525287,154039.52054784217,0.0,0.0,-202173602.08246738,166152.50468493113,0.0,0.0,-203199515.47897893,45053.647077625574,30182.334000000003,320435.77930000005,-202246008.54470503,-202007449.57778245,-202803843.71860132,-25384.612269072517,-25354.66988888803,-64934.746088148786
IL,963,766988.95,264.531,820261.72,287.261,8024518.274,Conventional Steam Coal,Coal,2009.0,15.0,6209.721531804666,437.4,Coal,BIT,39.754803,-89.602389,0.37386692,1444.198,234.18979197751958,531.0829616418741,175.11163242009133,669782805.055706,947460749.9443038,205931279.7260274,2716132198.0113606,6509368872.686,6941385.43421368,9113383.62177456,2404282.7131278543,0.0,0.0,1610676.795,0.0,0.0,0.0,17100018.640249997,0.0,48658991.72204753,68831992.16299747,14960683.313848317,472898563.0878336,744128.8823796839,258503.424644465,485625.4577352189,-424239571.3657861,6941385.43421368,0.0,0.0,-404066570.9248361,9113383.62177456,0.0,0.0,-457937879.77398527,2404282.7131278543,1610676.795,17100018.640249997,-417298185.9315724,-394953187.30306154,-436822901.6256074,-560.787513847165,-530.7591153296222,-899.5057706875398
IL,976,767181.57,2346.465,1145738.565,425.976,11294541.923,Natural Gas Fired Combustion Turbine,Combustion turbine,2003.0,21.0,11262.332249544117,249.0,Gas,NG,37.619747,-88.953114,0.3671576,1462.461,238.5291925142973,524.5825623729131,175.1556095890411,682193490.5908903,941354795.0118728,205982996.87671232,2804320730.136485,4737840867.860661,7070005.266123773,9001836.77031919,2404886.519657534,0.0,0.0,1611081.297,0.0,0.0,0.0,17104313.10315,0.0,49560614.51702394,68388401.18354908,14964440.508550944,344198981.8631376,1039396.4963679553,258568.344653619,780828.1517143364,-294638367.3461137,7070005.266123773,0.0,0.0,-275810580.67958856,9001836.77031919,0.0,0.0,-329234541.35458666,2404886.519657534,1611081.297,17104313.10315,-287568362.0799899,-266808743.90926936,-308114260.4347791,-276.66858901762953,-256.69582766692025,-394.5993234981387
IN,983,5556354.97,2692.619,5797298.065,5430.74,56503929.271,Conventional Steam Coal,Coal,1955.0,69.0,19761.528998242535,1303.8,Coal,BIT,38.7378,-85.4206,0.2829384,1413.152,2241.785218362189,3931.8877645956595,1268.5741940639268,6411505724.515861,7401613819.526503,1491843252.219178,25765081507.908615,0.0,66446513.87225528,67471194.04046151,17417523.684497714,0.0,0.0,11668345.437,0.0,0.0,0.0,123878934.05615,0.0,465788911.8982837,537719187.2582911,108380788.38749523,0.0,5259220.105907606,1872695.5431173989,3386524.562790207,465788911.8982837,66446513.87225528,0.0,0.0,537719187.2582911,67471194.04046151,0.0,0.0,108380788.38749523,17417523.684497714,11668345.437,123878934.05615,532235425.770539,605190381.2987527,261345591.56514293,101.20044703447316,115.07226720154782,77.17221201839341
IN,990,3071060.53,9.488,1865493.79,972.133,31387816.285,Natural Gas Steam Turbine,Oil/Gas steam,1973.0,51.0,8355.989213383935,1044.7,Gas,NG,39.711319,-86.196867,0.25927398,1420.822,1352.1514869430814,2161.467434740047,701.1553721461187,3867153252.657213,4160144278.5542164,824558717.6438355,8729501931.222197,0.0,40077770.072992936,37090781.18013921,9626863.25956621,0.0,0.0,6449227.113,0.0,0.0,0.0,68469294.51635,0.0,280944474.370742,302229953.4785116,59903293.29645383,0.0,1692347.424233013,1035060.1065314509,657287.3177015622,280944474.370742,40077770.072992936,0.0,0.0,302229953.4785116,37090781.18013921,0.0,0.0,59903293.29645383,9626863.25956621,6449227.113,68469294.51635,321022244.44373494,339320734.65865076,144448678.18537006,189.69050908044198,200.50299944317518,219.76489473505438
IN,991,5418778.17,10.316,2043489.274,86.178,34385652.365,Natural Gas Fired Combined Cycle,Combined cycle,2018.0,6.0,3627.881447587354,644.0,Gas,NG,39.48517,-86.4183,0.2449187,1414.978,2525.662549914553,3829.584675722728,1237.1639657534247,7223394892.755621,7469793473.4814,1454904823.7260275,2336355652.246256,9459751334.700853,74860637.97946735,65715673.035402015,16986261.24979452,0.0,0.0,11379434.157,0.0,0.0,0.0,120811659.30015,0.0,524771776.22146213,542672364.9038825,105697251.7653149,687240637.4325383,1853822.2039869076,1826327.1124488388,27495.09153806884,-162468861.21107614,74860637.97946735,0.0,0.0,-144568272.52865577,65715673.035402015,0.0,0.0,-581543385.6672233,16986261.24979452,11379434.157,120811659.30015,-87608223.2316088,-78852599.49325375,-432366030.96027887,-47.25815832996006,-42.535146749062584,-15725.207910715208
IN,994,5288495.1,3656.779,5335171.345,3561.434,51999732.641,Conventional Steam Coal,Coal,1986.0,38.0,6587.176332747511,1349.9,Coal,BIT,38.5281,-87.2525,0.3668186,1436.163,1645.7983973625498,3682.3781374779037,1207.4189726027396,4706983416.456892,6586181921.858268,1419924711.7808218,8892029331.575865,0.0,48781464.49782598,63189608.83912083,16577862.493835617,0.0,0.0,11105839.709999999,0.0,0.0,0.0,117906998.25449997,0.0,341957221.60729676,478478947.4984303,103155984.70869571,0.0,4839985.816062421,1782416.9364701696,3057568.879592251,341957221.60729676,48781464.49782598,0.0,0.0,478478947.4984303,63189608.83912083,0.0,0.0,103155984.70869571,16577862.493835617,11105839.709999999,117906998.25449997,390738686.10512275,541668556.3375511,248746685.1670313,80.73137008137121,111.91531895401846,81.3544011476868
IN,997,1581702.44,639.607,1608225.203,683.838,15333963.006,Conventional Steam Coal,Coal,1974.0,50.0,3293.5881663737555,540.0,Coal,SUB,41.7208,-86.9086,0.41827697,1361.652,431.6748350509412,1161.6055101382356,361.11927853881275,1234590028.2456918,2010941002.9889822,424676271.56164384,1778537609.841828,0.0,12794842.110909898,19933150.55397212,4958167.6943379,0.0,0.0,3321575.124,0.0,0.0,0.0,35264055.8998,0.0,89691621.68851614,146092674.93785334,30852268.864605114,0.0,1458957.298315994,533091.770759548,925865.527556446,89691621.68851614,12794842.110909898,0.0,0.0,146092674.93785334,19933150.55397212,0.0,0.0,30852268.864605114,4958167.6943379,3321575.124,35264055.8998,102486463.79942603,166025825.49182546,74396067.58274302,70.24637658533348,113.79759070636358,80.35299443439686
IN,1001,4718327.07,2424.195,4579260.685,4588.73,44732015.829,Conventional Steam Coal,Coal,1970.0,54.0,7348.299648506152,1184.8999999999996,Coal,BIT,39.9242,-87.4244,0.3429088,1422.284,1570.7436171417885,3317.429485854473,1077.2436232876712,4492326745.025516,6000544531.77932,1266838500.9863014,8707000253.514936,0.0,46556840.81208262,56927089.97726276,14790554.947739726,0.0,0.0,9908486.847000001,0.0,0.0,0.0,105195102.02565,0.0,326362648.0837306,435933028.58132255,92034438.1303379,0.0,4154235.230743519,1590249.385193469,2563985.84555005,326362648.0837306,46556840.81208262,0.0,0.0,435933028.58132255,56927089.97726276,0.0,0.0,92034438.1303379,14790554.947739726,9908486.847000001,105195102.02565,372919488.8958132,492860118.5585853,221928581.9507276,89.76850567729373,118.64039737354351,86.55608701424693
IN,1004,3087464.14,71.576,2990177.079,703.952,27216606.823,Coal Integrated Gasification Combined Cycle,Unknown,2013.0,11.0,0.0,812.7,Gas,SGC,38.8067,-87.2472,0.36311918,1441.276,970.6186220914548,2142.1741137075987,704.9004885844749,2775969259.1815605,3841479506.6822915,828962974.5753424,0.0,0.0,28769135.95879072,36759707.79122239,9678283.70826484,0.0,0.0,6483674.694,0.0,0.0,0.0,68835013.0013,0.0,201671145.0093731,279079304.67179203,60223257.768450305,0.0,2712642.896359491,1040588.725113938,1672054.171245553,201671145.0093731,28769135.95879072,0.0,0.0,279079304.67179203,36759707.79122239,0.0,0.0,60223257.768450305,9678283.70826484,6483674.694,68835013.0013,230440280.96816382,315839012.4630144,145220229.17201516,84.95046704357095,116.43221187974537,86.85139014595272
IN,1007,920844.42,2.854,565360.65,88.199,9514353.737,Natural Gas Fired Combined Cycle,Combined cycle,2003.0,21.0,4621.157006200741,283.0,Gas,NG,40.0969,-85.9714,0.3656396,1420.457,287.4940923297382,648.27333720166,210.23845205479452,822233104.0630512,1157770290.623264,247240419.61643836,1307787432.7548096,2209479350.4874,8521324.89665344,11124370.466380484,2886573.946712329,0.0,0.0,1933773.2820000001,0.0,0.0,0.0,20530226.343900003,0.0,59734340.00126338,84110751.36929575,17961747.36147676,160516269.77264613,512886.531662055,310358.36453021405,202528.16713184095,-100781929.77138275,8521324.89665344,0.0,0.0,-76405518.40335038,11124370.466380484,0.0,0.0,-142554522.41116938,2886573.946712329,1933773.2820000001,20530226.343900003,-92260604.8747293,-65281147.9369699,-117203948.83855706,-179.8850216942732,-127.28185262619485,-578.7044365155397
IN,1012,1641562.5,1333.172,1923790.889,1257.628,18788906.621,Conventional Steam Coal,Coal,1973.0,51.0,6587.176332747511,368.9,Coal,BIT,37.9111,-87.3275,0.36368605,1450.042,515.2602743190207,1132.0792838030688,374.7859589041096,1473644384.5523992,2031879131.9779375,440748287.6712329,2430009349.1505566,0.0,15272314.530815773,19426480.51006066,5145811.215753425,0.0,0.0,3447281.25,0.0,0.0,0.0,36598635.9375,0.0,107058660.46115233,147613807.21753913,32019883.340417262,0.0,1745233.6605001981,553266.80784375,1191966.8526564483,107058660.46115233,15272314.530815773,0.0,0.0,147613807.21753913,19426480.51006066,0.0,0.0,32019883.340417262,5145811.215753425,3447281.25,36598635.9375,122330974.9919681,167040287.7275998,77211611.74367069,70.0943247661789,95.71227710547635,64.77664338701608
IN,1040,23762.82,515.609,27186.065,48.212,264988.737,Conventional Steam Coal,Coal,1973.0,51.0,6587.176332747511,93.9,Coal,BIT,39.8028,-84.8953,0.3472297,1396.351,7.812265712920085,17.017799116646373,5.425301369863013,22343079.938951444,30594719.59414905,6380154.410958903,618535857.6449914,0.0,231555.55573095134,292025.4328416518,74489.38780821917,0.0,0.0,49901.922,0.0,0.0,0.0,529792.0719,0.0,1623200.4368999328,2222673.0758581473,463511.2730945876,0.0,24662.782221205496,8008.942435493999,16653.839785711498,1623200.4368999328,231555.55573095134,0.0,0.0,2222673.0758581473,292025.4328416518,0.0,0.0,463511.2730945876,74489.38780821917,49901.922,529792.0719,1854755.992630884,2514698.508699799,1117694.6548028067,75.204653554299,101.96329376568134,67.11333057027218
IA,1082,6252607.69,6056.905,6284883.527,3932.493,59924585.631,Conventional Steam Coal,Coal,2007.0,17.0,5235.229672592873,1648.3,Coal,SUB,41.18,-95.8408,0.4123382,1483.645,1731.0257050305204,4214.35559563667,1427.536002283105,4950733516.387288,7421428489.715154,1678782338.6849318,8629229069.334831,18405526545.25491,51307601.89710463,72318342.02112526,19600069.311347034,0.0,0.0,13130476.149000002,0.0,0.0,0.0,139401888.44855,0.0,359665401.0428303,539158701.479031,121961709.53417607,1337141468.9139383,5701550.176976437,2107358.262232223,3594191.9147442137,-977476067.871108,51307601.89710463,0.0,0.0,-797982767.4349073,72318342.02112526,0.0,0.0,-1215179759.3797622,19600069.311347034,13130476.149000002,139401888.44855,-926168465.9740034,-725664425.4137821,-1043047325.4708652,-162.44151804784354,-127.27493451589791,-290.20357015217854
IA,1091,1409759.41,2508.792,1444749.963,1816.786,13775301.801,Conventional Steam Coal,Coal,1975.0,49.0,3293.5881663737555,584.1,Coal,SUB,42.32517,-96.37971,0.406759,1484.011,395.64322855451655,949.9656154757688,321.8628789954338,1131539633.6659174,1677030351.367455,378510745.69863015,1923784847.9789107,0.0,11726865.294355871,16301409.961564193,4419177.328607306,0.0,0.0,2960494.761,0.0,0.0,0.0,31430586.045949996,0.0,82205122.69367568,121834429.562617,27498393.66229155,0.0,1310655.061759166,475140.6593403469,835514.402418819,82205122.69367568,11726865.294355871,0.0,0.0,121834429.562617,16301409.961564193,0.0,0.0,27498393.66229155,4419177.328607306,2960494.761,31430586.045949996,93931987.98803155,138135839.5241812,66308651.79784885,71.66797026057772,105.39450352312741,79.36266760439428
IA,1104,16650.15,0.063,12479.215,7.002,209978.133,Natural Gas Steam Turbine,Oil/Gas steam,1968.0,56.0,5125.819566490921,290.79999999999995,Gas,NG,40.7412,-91.116667,0.37670943,1436.528,5.0455388210254934,11.590550641538602,3.8014041095890416,14430241.02813291,20627817.910569325,4470451.232876712,1490588329.9355595,0.0,149549.77065519564,198893.8490088024,52193.27842465754,0.0,0.0,34965.315,0.0,0.0,0.0,371215.09425,0.0,1048341.3032328755,1498588.5176177614,324773.4159378327,0.0,11320.9529160105,5611.711610505001,5709.2413055054985,1048341.3032328755,149549.77065519564,0.0,0.0,1498588.5176177614,198893.8490088024,0.0,0.0,324773.4159378327,52193.27842465754,34965.315,371215.09425,1197891.073888071,1697482.3666265637,783147.1036124902,105.81185901709479,149.94165060309746,137.17183452331764
IA,1122,355253.87,26.908,277916.112,314.231,4688252.322,Natural Gas Steam Turbine,Oil/Gas steam,1982.0,42.0,4162.652606912713,108.8,Gas,NG,42.0258,-93.6089,0.35541466,1464.653,114.10360895436459,242.55156759501259,81.1081894977169,326336321.60948277,438161619.90080404,95383230.84931508,452896603.6321032,0.0,3382030.9694073666,4162184.8999304157,1113615.441803653,0.0,0.0,746033.127,0.0,0.0,0.0,7920385.031649999,0.0,23707978.544594895,31831964.74250922,6929487.895606631,0.0,252121.2446898864,119733.59200702899,132387.6526828574,23707978.544594895,3382030.9694073666,0.0,0.0,31831964.74250922,4162184.8999304157,0.0,0.0,6929487.895606631,1113615.441803653,746033.127,7920385.031649999,27090009.514002264,35994149.64243963,16709521.496060284,107.44834116348845,142.76523855303458,126.21661580547052
IA,1131,7583.01,11.21,7798.358,19.289,128129.592,Natural Gas Steam Turbine,Oil/Gas steam,1973.0,51.0,4162.652606912713,51.5,Gas,NG,42.5267,-92.4394,0.35703495,1447.12,2.4245256513725146,5.240069949683702,1.7312808219178082,6934143.362925393,9435109.833487857,2035986.2465753425,214376609.25600472,0.0,71862.94030668134,89919.60033657233,23770.485684931507,0.0,0.0,15924.321000000002,0.0,0.0,0.0,169063.20794999998,0.0,503757.9674324651,685450.4591919334,147912.18462240548,0.0,7074.551062722599,2555.752666467,4518.798396255599,503757.9674324651,71862.94030668134,0.0,0.0,685450.4591919334,89919.60033657233,0.0,0.0,147912.18462240548,23770.485684931507,15924.321000000002,169063.20794999998,575620.9077391465,775370.0595285057,356670.19925733696,81.36500855470851,109.59989583142666,78.9303190761694
IA,1167,615627.36,181.946,736839.689,819.957,7025516.593,Conventional Steam Coal,Coal,1983.0,41.0,12006.693041383412,293.5,Coal,SUB,41.3917,-91.0569,0.37793908,1442.372,185.94821142118502,426.8159546157719,140.55419178082192,531811884.66458917,759722039.3865806,165291729.53424656,3523964407.6460314,0.0,5511504.986523924,7324161.781206646,1929809.053150685,0.0,0.0,1292817.456,0.0,0.0,0.0,13725411.9912,0.0,38635554.53835293,55192979.19643385,12008264.2289703,0.0,668449.6922135582,207489.013844112,460960.67836944625,38635554.53835293,5511504.986523924,0.0,0.0,55192979.19643385,7324161.781206646,0.0,0.0,12008264.2289703,1929809.053150685,1292817.456,13725411.9912,44147059.524876855,62517140.977640495,28956302.729320988,66.04395220631297,93.52557373557342,62.8172945938642
IA,1206,6927.98,0.034,6511.8,38.6,110289.2,Natural Gas Fired Combustion Turbine,Combustion turbine,1975.0,49.0,8130.593166170747,118.69999999999999,Gas,NG,41.1136,-94.3472,0.48422128,1503.369,1.6332725278980638,4.6083030277293044,1.5817305936073058,4671159.429788463,7917376.450410357,1860115.1780821916,965101408.8244675,0.0,48410.19772689861,79078.47995583487,21717.161050228307,0.0,0.0,14548.758,0.0,0.0,0.0,154459.3141,0.0,339354.6479706014,575188.7809792461,135135.34293378654,0.0,5907.40532946,2334.9835168659997,3572.421812594,339354.6479706014,48410.19772689861,0.0,0.0,575188.7809792461,79078.47995583487,0.0,0.0,135135.34293378654,21717.161050228307,14548.758,154459.3141,387764.8456975,654267.260935081,325860.57608401484,65.6404671884849,110.75374457078064,91.21559356043726
IA,1217,8041.47,0.037,6602.177,3.766,110847.362,Natural Gas Fired Combustion Turbine,Combustion turbine,2004.0,20.0,2770.1155726515462,119.1,Gas,NG,43.1606,-95.2569,0.44809517,1501.543,2.048618421907833,5.355471116950012,1.8359520547945205,5859048.6866564015,9315769.414837386,2159079.616438356,329920764.70279914,590837841.509665,60721.050025348166,91899.88436686221,25207.621712328768,0.0,0.0,16887.087,0.0,0.0,0.0,179284.57365,0.0,425653.50945277826,676780.5076802102,156854.78395459522,42923726.05280619,5989.3939610919,2710.2705119489997,3279.1234491429,-42498072.543353416,60721.050025348166,0.0,0.0,-42246945.54512598,91899.88436686221,0.0,0.0,-42766871.26885159,25207.621712328768,16887.087,179284.57365,-42437351.493328065,-42155045.66075912,-42545491.986489266,-7085.416616273394,-7038.282326159428,-12974.653942232593
KS,1230,26163.28,0.097,19179.726,38.239,322721.21,Natural Gas Steam Turbine,Oil/Gas steam,1963.0,61.0,2842.4496192149973,65.0,Gas,NG,37.1611,-100.7619,0.37457547,1726.537,7.973495702830784,15.153616859864517,5.973351598173516,22804197.71009604,28018240.938640874,7024661.479452055,184759225.24897483,0.0,236334.41263190442,260036.0653152751,82014.11744292238,0.0,0.0,54942.888,0.0,0.0,0.0,583310.3276,0.0,1656700.1410423045,2035494.706058138,510334.0100682564,0.0,17399.5539773922,8817.985552376,8581.5684250162,1656700.1410423045,236334.41263190442,0.0,0.0,2035494.706058138,260036.0653152751,0.0,0.0,510334.0100682564,82014.11744292238,54942.888,583310.3276,1893034.553674209,2295530.771373413,1230601.3431111788,108.79787816020398,131.93043766271654,143.40051633496773
KS,1233,118567.95,0.385,76190.323,95.241,1282034.399,Natural Gas Steam Turbine,Oil/Gas steam,1969.0,55.0,2081.3263034563565,149.0,Gas,NG,37.7328,-99.9497,0.440097,1703.526,30.754933534408583,69.601491219993,27.07030821917808,87959109.90840854,124218218.6397692,31834682.465753425,310117619.2149971,0.0,911576.2299598703,1194361.5893350798,371675.3318493151,0.0,0.0,248992.695,0.0,0.0,0.0,2643472.44525,0.0,6390133.590479306,9024318.371411925,2312755.028768278,0.0,69118.6953136581,39961.750593765,29156.9447198931,6390133.590479306,911576.2299598703,0.0,0.0,9024318.371411925,1194361.5893350798,0.0,0.0,2312755.028768278,371675.3318493151,248992.695,2643472.44525,7301709.820439177,10218679.960747005,5576895.500867593,105.64015694023571,147.84248913228197,191.27160113805093
